signal_id,signal_sanasi,eskalatsiya
SG_014623,2026-05-15,0
SG_014624,2025-01-08,1
SG_014625,2026-10-03,0
SG_014627,2025-10-04,0
SG_014628,2026-06-06,0
SG_014629,2025-01-23,0
SG_014630,2026-09-03,0
SG_014631,2026-07-12,0
SG_014632,2025-07-23,0
SG_014633,2025-07-05,0
SG_014638,2025-07-28,0
SG_014639,2025-01-01,1
SG_014642,2025-12-27,0
SG_014643,2025-03-07,0
SG_014644,2026-02-01,0
SG_014646,2026-04-04,0
SG_014648,2026-12-23,0
SG_014649,2026-02-09,0
SG_014650,2025-07-21,0
SG_014651,2026-04-25,1
SG_014652,2026-12-17,0
SG_014654,2025-03-21,0
SG_014658,2025-12-07,0
SG_014659,2025-09-10,0
SG_014661,2026-10-13,1
SG_014662,2025-02-01,0
SG_014663,2025-05-18,0
SG_014664,2025-06-21,0
SG_014665,2025-12-16,0
SG_014666,2025-04-08,1
SG_014668,2025-01-13,0
SG_014669,2026-03-10,0
SG_014670,2025-11-14,0
SG_014671,2025-01-21,0
SG_014673,2025-04-15,0
SG_014674,2026-06-19,0
SG_014675,2025-02-13,0
SG_014676,2026-05-04,0
SG_014678,2025-08-24,0
SG_014679,2025-03-04,0
SG_014682,2025-08-19,1
SG_014683,2026-01-21,1
SG_014684,2026-08-27,1
SG_014685,2026-12-13,0
SG_014686,2025-10-05,1
SG_014688,2026-04-04,1
SG_014689,2026-06-10,0
SG_014692,2026-06-12,0
SG_014693,2025-03-23,1
SG_014694,2025-10-31,1
SG_014695,2026-12-30,0
SG_014696,2025-06-17,0
SG_014697,2026-07-05,0
SG_014698,2025-03-18,0
SG_014699,2026-04-14,0
SG_014704,2026-03-09,0
SG_014705,2025-04-04,1
SG_014706,2026-07-02,0
SG_014707,2026-10-09,0
SG_014708,2026-04-02,0
SG_014709,2025-12-09,0
SG_014710,2025-04-07,0
SG_014711,2025-07-14,0
SG_014714,2025-07-10,0
SG_014715,2026-12-01,1
SG_014716,2025-06-20,1
SG_014717,2026-08-13,0
SG_014719,2025-11-14,0
SG_014721,2025-03-29,0
SG_014722,2026-05-04,0
SG_014724,2025-08-24,0
SG_014725,2026-03-23,0
SG_014726,2026-10-24,0
SG_014727,2025-09-09,1
SG_014728,2025-12-20,0
SG_014730,2026-01-13,0
SG_014732,2026-05-08,0
SG_014734,2025-09-30,0
SG_014736,2025-09-02,0
SG_014737,2026-06-19,0
SG_014738,2025-12-14,0
SG_014739,2026-01-22,0
SG_014740,2025-09-04,0
SG_014741,2026-10-05,0
SG_014743,2026-08-14,0
SG_014744,2025-05-18,0
SG_014745,2025-09-11,0
SG_014747,2026-04-27,0
SG_014750,2026-01-29,0
SG_014751,2026-12-08,1
SG_014752,2025-03-26,0
SG_014755,2026-05-04,0
SG_014756,2026-03-14,0
SG_014758,2026-11-18,0
SG_014759,2025-07-11,1
SG_014760,2025-04-06,0
SG_014761,2026-07-16,0
SG_014762,2026-06-29,1
SG_014763,2026-04-09,0
SG_014764,2025-05-15,0
SG_014765,2025-05-12,0
SG_014766,2025-05-02,0
SG_014767,2025-03-09,0
SG_014768,2026-01-03,0
SG_014769,2026-03-04,0
SG_014770,2026-12-27,1
SG_014772,2026-02-04,0
SG_014773,2025-04-30,0
SG_014775,2025-01-28,0
SG_014776,2026-04-20,0
SG_014779,2026-01-14,0
SG_014781,2025-04-19,0
SG_014782,2026-01-13,1
SG_014783,2026-03-27,0
SG_014784,2026-01-10,0
SG_014785,2026-08-23,0
SG_014786,2026-06-06,0
SG_014788,2026-06-29,0
SG_014789,2025-01-15,0
SG_014790,2026-02-14,0
SG_014791,2025-11-01,0
SG_014792,2025-05-05,0
SG_014793,2025-11-06,0
SG_014794,2025-01-20,0
SG_014795,2025-09-16,0
SG_014796,2026-06-24,0
SG_014797,2025-07-18,0
SG_014798,2025-03-21,0
SG_014799,2025-06-29,0
SG_014804,2025-04-18,0
SG_014805,2025-12-04,1
SG_014806,2026-12-07,0
SG_014807,2026-07-03,0
SG_014809,2025-03-31,1
SG_014810,2025-06-11,1
SG_014811,2025-09-26,0
SG_014814,2026-05-24,0
SG_014816,2026-08-23,0
SG_014817,2025-07-17,0
SG_014818,2026-01-12,0
SG_014819,2026-06-16,0
SG_014820,2026-02-12,0
SG_014821,2025-01-13,0
SG_014822,2025-10-17,0
SG_014823,2025-12-23,1
SG_014826,2026-11-13,0
SG_014828,2025-10-29,1
SG_014829,2025-07-27,1
SG_014831,2025-04-22,0
SG_014832,2025-05-17,0
SG_014833,2026-03-11,1
SG_014835,2025-04-29,1
SG_014836,2025-04-27,1
SG_014837,2025-04-23,1
SG_014838,2025-08-21,1
SG_014840,2025-04-12,1
SG_014841,2025-06-23,1
SG_014842,2025-01-01,0
SG_014843,2025-12-18,0
SG_014845,2026-02-26,0
SG_014846,2026-02-17,0
SG_014847,2026-07-26,0
SG_014848,2026-02-15,0
SG_014849,2025-10-26,0
SG_014850,2025-07-08,0
SG_014851,2026-09-05,0
SG_014852,2025-05-29,0
SG_014853,2026-03-12,0
SG_014854,2026-02-13,0
SG_014855,2025-02-08,1
SG_014856,2026-02-01,0
SG_014857,2025-07-05,0
SG_014858,2026-06-17,0
SG_014859,2026-08-14,0
SG_014860,2026-01-27,1
SG_014861,2025-10-15,0
SG_014862,2026-12-14,0
SG_014863,2025-08-02,0
SG_014864,2025-09-22,0
SG_014868,2026-12-26,0
SG_014869,2025-05-16,0
SG_014870,2025-07-03,0
SG_014872,2026-01-08,0
SG_014873,2025-12-21,0
SG_014876,2025-09-11,0
SG_014877,2026-06-12,0
SG_014878,2025-03-19,0
SG_014881,2026-03-08,1
SG_014883,2025-06-10,0
SG_014884,2025-08-05,0
SG_014886,2026-12-08,0
SG_014888,2026-01-10,0
SG_014889,2026-01-28,1
SG_014890,2025-09-11,0
SG_014891,2025-12-27,0
SG_014892,2025-07-13,0
SG_014893,2025-01-09,1
SG_014896,2025-05-18,0
SG_014897,2025-08-24,0
SG_014899,2025-12-09,0
SG_014901,2025-10-30,0
SG_014902,2026-03-16,1
SG_014903,2026-10-15,0
SG_014904,2026-03-15,1
SG_014905,2026-06-26,0
SG_014907,2025-07-21,0
SG_014908,2026-05-08,0
SG_014910,2025-09-18,0
SG_014911,2026-01-22,0
SG_014912,2026-02-04,0
SG_014913,2025-08-23,1
SG_014915,2025-12-02,0
SG_014916,2025-10-11,0
SG_014917,2025-12-11,0
SG_014918,2026-07-02,0
SG_014920,2025-11-26,0
SG_014922,2026-05-07,0
SG_014923,2026-05-18,0
SG_014924,2025-03-24,0
SG_014925,2025-11-11,0
SG_014926,2025-09-03,1
SG_014927,2026-04-30,0
SG_014928,2025-11-29,0
SG_014929,2025-10-19,0
SG_014930,2026-01-30,0
SG_014931,2025-12-24,0
SG_014932,2025-09-30,0
SG_014933,2025-11-04,0
SG_014934,2025-01-18,0
SG_014935,2025-10-29,0
SG_014936,2025-01-01,0
SG_014937,2026-08-06,1
SG_014938,2025-01-22,0
SG_014941,2025-11-10,0
SG_014942,2025-05-08,0
SG_014943,2025-06-19,0
SG_014944,2025-08-16,1
SG_014947,2025-10-23,1
SG_014948,2025-11-25,1
SG_014949,2025-06-23,0
SG_014950,2025-09-29,0
SG_014952,2025-09-01,0
SG_014954,2026-01-22,0
SG_014956,2025-05-23,0
SG_014957,2026-02-15,0
SG_014958,2025-07-27,0
SG_014960,2026-03-13,1
SG_014962,2026-08-07,0
SG_014963,2025-11-13,0
SG_014967,2026-04-08,0
SG_014968,2026-01-23,0
SG_014970,2025-02-14,0
SG_014971,2025-07-25,0
SG_014973,2025-03-24,0
SG_014974,2026-04-24,0
SG_014975,2026-08-22,0
SG_014977,2025-10-31,0
SG_014978,2026-02-28,0
SG_014981,2026-01-11,0
SG_014982,2025-02-26,0
SG_014983,2025-08-03,0
SG_014985,2025-11-01,1
SG_014986,2025-09-20,0
SG_014987,2026-11-13,0
SG_014988,2025-11-17,0
SG_014989,2026-04-30,0
SG_014991,2025-06-24,0
SG_014992,2026-04-20,0
SG_014993,2025-02-21,0
SG_014994,2025-07-02,0
SG_014995,2026-01-27,1
SG_014996,2025-06-25,1
SG_014997,2026-09-18,0
SG_015000,2025-01-04,1
SG_015003,2025-05-22,0
SG_015004,2025-08-09,0
SG_015005,2026-03-01,1
SG_015006,2026-05-25,0
SG_015007,2026-02-06,0
SG_015008,2026-09-15,0
SG_015009,2025-12-01,0
SG_015010,2026-02-21,1
SG_015011,2026-06-23,0
SG_015012,2025-02-01,0
SG_015013,2026-04-12,0
SG_015016,2026-11-07,0
SG_015017,2025-12-25,0
SG_015018,2026-03-31,0
SG_015019,2026-02-24,0
SG_015020,2025-11-06,0
SG_015022,2025-05-03,0
SG_015023,2025-04-14,0
SG_015024,2026-07-21,0
SG_015025,2026-04-19,1
SG_015027,2026-02-06,0
SG_015028,2025-09-03,0
SG_015029,2026-01-06,0
SG_015030,2025-05-26,1
SG_015032,2025-08-29,0
SG_015033,2026-03-13,0
SG_015034,2026-12-09,0
SG_015035,2025-04-23,0
SG_015037,2025-07-29,1
SG_015038,2025-03-19,1
SG_015040,2026-02-10,0
SG_015041,2026-08-06,0
SG_015043,2026-06-14,0
SG_015045,2026-11-15,0
SG_015048,2025-10-14,0
SG_015049,2025-10-23,1
SG_015051,2026-03-22,0
SG_015052,2025-11-25,1
SG_015053,2026-06-12,1
SG_015055,2025-08-05,0
SG_015056,2025-07-25,1
SG_015057,2026-02-26,0
SG_015058,2026-12-21,0
SG_015059,2025-03-18,0
SG_015060,2025-03-28,1
SG_015061,2026-06-16,0
SG_015062,2025-09-05,0
SG_015063,2026-02-01,0
SG_015064,2026-02-22,0
SG_015065,2025-12-07,0
SG_015067,2026-07-10,1
SG_015069,2025-04-09,0
SG_015070,2025-06-11,0
SG_015072,2025-11-18,1
SG_015073,2026-06-11,0
SG_015074,2026-11-17,0
SG_015077,2025-01-19,0
SG_015078,2026-06-18,0
SG_015079,2026-08-27,0
SG_015080,2026-01-13,0
SG_015083,2026-10-06,0
SG_015084,2025-12-11,1
SG_015086,2026-01-06,0
SG_015087,2025-08-16,0
SG_015088,2026-07-08,0
SG_015089,2026-04-18,1
SG_015090,2025-04-28,1
SG_015091,2025-04-19,0
SG_015092,2025-09-27,0
SG_015094,2025-10-14,0
SG_015096,2026-04-18,0
SG_015097,2026-05-19,0
SG_015098,2026-05-25,1
SG_015100,2026-04-21,0
SG_015101,2025-07-26,0
SG_015104,2025-02-04,0
SG_015105,2026-11-13,0
SG_015106,2025-04-13,0
SG_015107,2025-06-23,1
SG_015108,2025-05-03,0
SG_015109,2026-08-01,0
SG_015110,2025-08-03,0
SG_015113,2026-08-30,0
SG_015114,2026-07-08,0
SG_015115,2026-12-11,1
SG_015116,2025-12-02,0
SG_015117,2026-03-16,0
SG_015119,2026-12-11,0
SG_015120,2026-06-24,0
SG_015121,2026-06-16,0
SG_015122,2026-03-31,0
SG_015123,2026-08-09,0
SG_015124,2026-07-01,0
SG_015128,2026-09-11,0
SG_015130,2026-08-04,0
SG_015131,2026-01-12,1
SG_015132,2025-03-16,0
SG_015133,2026-06-23,1
SG_015136,2026-07-27,0
SG_015139,2026-05-01,0
SG_015140,2025-05-27,0
SG_015141,2026-01-21,0
SG_015142,2025-08-20,0
SG_015143,2026-02-06,0
SG_015145,2026-12-28,1
SG_015147,2026-01-06,0
SG_015148,2026-07-29,0
SG_015149,2025-04-19,0
SG_015150,2026-11-18,0
SG_015151,2026-02-22,0
SG_015153,2025-11-19,0
SG_015154,2026-04-26,0
SG_015156,2026-05-25,0
SG_015157,2025-07-17,0
SG_015160,2026-09-19,0
SG_015162,2025-01-03,0
SG_015163,2026-08-24,0
SG_015164,2026-04-06,1
SG_015166,2025-12-26,0
SG_015168,2025-12-23,0
SG_015170,2025-07-31,0
SG_015171,2025-09-22,0
SG_015172,2026-12-22,0
SG_015173,2026-05-09,1
SG_015174,2026-03-04,0
SG_015175,2026-09-16,0
SG_015177,2026-01-04,0
SG_015178,2025-09-18,0
SG_015179,2025-04-01,0
SG_015181,2026-01-09,0
SG_015182,2026-02-15,1
SG_015184,2026-01-18,1
SG_015185,2025-07-26,0
SG_015186,2025-08-13,0
SG_015187,2026-07-09,0
SG_015188,2026-07-13,0
SG_015191,2026-02-10,0
SG_015193,2026-01-11,0
SG_015194,2026-03-13,0
SG_015196,2025-08-29,1
SG_015198,2025-09-04,0
SG_015199,2025-12-21,0
SG_015200,2025-01-18,0
SG_015203,2026-06-07,1
SG_015204,2026-10-06,0
SG_015205,2025-03-16,0
SG_015206,2025-12-29,0
SG_015207,2026-01-22,0
SG_015208,2025-10-16,0
SG_015209,2026-02-22,0
SG_015210,2026-08-04,0
SG_015211,2026-02-15,0
SG_015212,2025-07-17,1
SG_015213,2025-01-28,0
SG_015216,2025-09-27,0
SG_015218,2025-10-21,1
SG_015219,2026-04-07,0
SG_015220,2025-01-11,0
SG_015221,2025-12-17,0
SG_015223,2026-10-09,0
SG_015225,2025-11-05,0
SG_015226,2025-02-05,0
SG_015227,2025-08-25,0
SG_015228,2025-07-25,1
SG_015229,2025-01-05,0
SG_015230,2026-01-21,0
SG_015231,2026-05-17,1
SG_015232,2025-11-21,0
SG_015233,2026-05-02,0
SG_015234,2026-03-18,0
SG_015236,2025-05-13,0
SG_015237,2026-05-29,0
SG_015238,2025-02-11,0
SG_015240,2025-01-09,0
SG_015241,2025-07-10,0
SG_015242,2026-04-14,0
SG_015243,2026-02-11,0
SG_015244,2025-10-30,0
SG_015245,2026-08-25,0
SG_015247,2026-06-12,0
SG_015248,2025-09-02,0
SG_015249,2025-11-17,1
SG_015250,2026-12-25,0
SG_015253,2025-08-22,0
SG_015254,2026-08-13,0
SG_015255,2026-05-18,1
SG_015258,2025-12-17,0
SG_015259,2025-08-17,0
SG_015260,2026-06-09,0
SG_015264,2025-06-03,1
SG_015265,2025-04-24,1
SG_015266,2025-02-07,0
SG_015267,2025-05-11,0
SG_015268,2026-05-02,0
SG_015271,2026-03-19,1
SG_015273,2025-01-27,0
SG_015274,2026-01-22,1
SG_015275,2025-12-25,0
SG_015281,2026-11-18,0
SG_015282,2025-08-31,0
SG_015285,2025-12-21,0
SG_015286,2026-08-26,0
SG_015287,2025-05-10,0
SG_015288,2026-05-25,0
SG_015291,2025-07-25,0
SG_015292,2025-10-10,0
SG_015293,2025-08-15,0
SG_015295,2026-03-17,0
SG_015298,2025-03-05,0
SG_015299,2026-12-22,0
SG_015300,2025-11-01,0
SG_015301,2025-03-22,0
SG_015303,2025-05-22,0
SG_015305,2025-08-22,0
SG_015306,2025-01-02,0
SG_015307,2026-05-09,0
SG_015310,2025-10-01,1
SG_015311,2025-08-19,0
SG_015313,2025-06-25,0
SG_015314,2025-06-10,0
SG_015315,2025-11-05,0
SG_015316,2025-10-20,0
SG_015318,2025-06-18,0
SG_015319,2026-01-22,0
SG_015320,2025-12-29,1
SG_015321,2025-04-26,1
SG_015324,2025-05-03,0
SG_015325,2026-03-27,0
SG_015327,2025-01-24,0
SG_015328,2025-07-10,0
SG_015330,2025-10-02,0
SG_015331,2025-08-30,0
SG_015332,2026-06-01,0
SG_015333,2025-09-26,0
SG_015334,2025-05-02,0
SG_015335,2025-11-30,0
SG_015336,2025-08-15,0
SG_015338,2026-04-22,0
SG_015342,2025-10-15,1
SG_015343,2025-11-22,0
SG_015344,2025-02-03,0
SG_015345,2026-05-04,0
SG_015347,2025-06-20,0
SG_015350,2026-02-23,0
SG_015352,2025-06-05,0
SG_015353,2026-07-25,0
SG_015354,2025-09-23,0
SG_015357,2025-11-11,0
SG_015358,2026-01-08,0
SG_015359,2025-08-28,1
SG_015364,2025-08-23,0
SG_015365,2025-04-18,1
SG_015366,2026-06-24,1
SG_015367,2025-12-04,0
SG_015368,2025-05-28,0
SG_015370,2025-12-21,0
SG_015371,2026-09-19,0
SG_015373,2025-07-05,0
SG_015374,2025-04-20,0
SG_015376,2026-12-10,0
SG_015377,2025-11-20,1
SG_015378,2026-09-26,0
SG_015379,2026-04-16,0
SG_015380,2026-05-07,1
SG_015385,2026-07-01,1
SG_015386,2026-06-21,1
SG_015387,2026-04-29,0
SG_015389,2025-09-17,1
SG_015390,2025-10-08,1
SG_015391,2025-10-23,0
SG_015392,2025-04-10,0
SG_015393,2025-06-17,0
SG_015394,2025-10-21,1
SG_015396,2026-11-05,0
SG_015398,2026-05-20,1
SG_015404,2026-01-04,1
SG_015405,2026-05-31,0
SG_015407,2025-09-25,0
SG_015408,2026-05-02,0
SG_015409,2025-04-04,1
SG_015410,2025-11-26,0
SG_015411,2025-11-25,0
SG_015413,2025-06-17,0
SG_015414,2025-09-02,0
SG_015415,2026-07-29,1
SG_015416,2026-01-28,0
SG_015417,2026-11-28,1
SG_015418,2026-01-28,0
SG_015419,2026-01-20,0
SG_015420,2026-03-26,0
SG_015422,2025-09-13,0
SG_015423,2026-07-28,0
SG_015426,2026-07-30,0
SG_015427,2026-04-17,0
SG_015429,2025-10-23,0
SG_015432,2025-09-17,0
SG_015433,2026-09-23,1
SG_015434,2026-01-04,0
SG_015435,2026-01-09,0
SG_015436,2026-09-26,0
SG_015437,2025-10-09,0
SG_015438,2025-03-08,0
SG_015441,2025-08-10,0
SG_015442,2026-02-22,0
SG_015443,2026-07-24,0
SG_015444,2025-11-23,0
SG_015445,2026-02-20,0
SG_015449,2025-12-25,0
SG_015450,2026-08-20,0
SG_015451,2025-03-25,0
SG_015453,2025-11-03,0
SG_015455,2025-12-04,0
SG_015456,2026-08-26,0
SG_015457,2026-04-20,0
SG_015459,2026-01-09,0
SG_015460,2025-01-04,0
SG_015461,2026-05-09,0
SG_015465,2026-05-08,0
SG_015468,2025-08-03,0
SG_015469,2025-08-19,0
SG_015471,2025-12-31,0
SG_015472,2025-10-16,0
SG_015474,2025-11-13,0
SG_015475,2026-07-27,1
SG_015476,2025-03-06,0
SG_015477,2026-04-22,0
SG_015478,2025-02-11,1
SG_015480,2025-02-02,1
SG_015482,2025-05-29,0
SG_015484,2025-10-19,0
SG_015485,2025-09-08,0
SG_015486,2025-07-16,1
SG_015487,2025-11-28,0
SG_015488,2025-10-02,0
SG_015489,2025-05-20,0
SG_015490,2026-01-10,0
SG_015491,2026-08-31,0
SG_015493,2025-09-22,0
SG_015494,2025-08-11,0
SG_015496,2026-01-29,0
SG_015497,2025-11-21,0
SG_015499,2025-06-15,0
SG_015500,2026-09-18,1
SG_015501,2026-03-23,0
SG_015502,2026-08-21,0
SG_015504,2026-09-06,0
SG_015505,2026-09-08,0
SG_015506,2026-03-19,0
SG_015508,2025-07-02,0
SG_015509,2026-05-06,0
SG_015510,2025-03-27,0
SG_015511,2026-01-30,0
SG_015513,2026-04-04,0
SG_015515,2026-03-28,0
SG_015516,2025-05-16,0
SG_015518,2026-05-12,0
SG_015519,2026-12-28,0
SG_015521,2025-12-10,0
SG_015522,2026-03-24,0
SG_015523,2026-04-28,0
SG_015525,2025-10-16,0
SG_015528,2025-09-17,0
SG_015529,2026-05-22,0
SG_015530,2025-05-09,0
SG_015531,2025-05-31,1
SG_015532,2025-03-20,0
SG_015533,2026-03-12,1
SG_015534,2025-07-22,0
SG_015536,2026-01-01,1
SG_015539,2025-02-07,1
SG_015541,2025-06-24,1
SG_015545,2026-11-19,1
SG_015548,2026-11-24,0
SG_015549,2026-05-17,0
SG_015551,2025-08-03,0
SG_015552,2025-05-31,0
SG_015553,2026-01-19,0
SG_015554,2026-03-30,0
SG_015555,2025-04-21,0
SG_015557,2026-02-16,0
SG_015561,2025-09-16,0
SG_015563,2026-01-19,1
SG_015564,2026-01-01,0
SG_015566,2025-08-24,0
SG_015567,2025-11-24,0
SG_015569,2026-12-07,0
SG_015570,2026-10-21,0
SG_015571,2025-12-08,1
SG_015573,2026-03-19,1
SG_015574,2025-08-29,0
SG_015575,2025-12-16,1
SG_015577,2026-01-08,0
SG_015579,2025-10-20,1
SG_015581,2025-11-10,0
SG_015583,2026-03-14,0
SG_015588,2025-08-24,0
SG_015592,2025-12-22,1
SG_015594,2026-06-05,0
SG_015595,2025-11-24,0
SG_015596,2025-11-02,0
SG_015599,2025-06-06,1
SG_015601,2025-07-30,0
SG_015602,2026-02-05,0
SG_015603,2025-09-10,0
SG_015604,2026-03-07,0
SG_015605,2026-07-07,1
SG_015607,2026-11-03,0
SG_015608,2025-07-15,0
SG_015609,2026-05-15,1
SG_015610,2025-04-06,0
SG_015611,2025-12-29,0
SG_015612,2026-05-21,0
SG_015614,2025-07-14,0
SG_015616,2025-08-18,0
SG_015618,2026-12-11,0
SG_015620,2025-09-09,0
SG_015621,2026-09-18,0
SG_015622,2025-11-18,1
SG_015624,2026-06-16,0
SG_015625,2026-04-19,0
SG_015626,2026-10-29,0
SG_015628,2025-06-05,0
SG_015629,2025-11-30,0
SG_015630,2025-12-24,0
SG_015631,2025-01-15,0
SG_015632,2026-02-28,0
SG_015633,2026-04-14,0
SG_015634,2026-10-22,0
SG_015635,2026-12-21,0
SG_015636,2025-11-09,0
SG_015638,2025-03-14,0
SG_015639,2025-02-24,0
SG_015640,2025-04-24,0
SG_015642,2025-12-10,0
SG_015643,2026-09-08,0
SG_015645,2025-12-29,0
SG_015646,2025-03-30,1
SG_015647,2026-03-13,1
SG_015648,2026-10-20,0
SG_015650,2026-03-02,1
SG_015651,2025-03-23,0
SG_015652,2026-07-09,0
SG_015653,2025-02-24,0
SG_015657,2026-01-13,0
SG_015658,2025-01-31,0
SG_015660,2025-09-17,0
SG_015661,2026-03-26,0
SG_015663,2025-05-09,0
SG_015665,2026-05-08,0
SG_015666,2025-08-13,0
SG_015667,2025-12-10,0
SG_015668,2025-09-27,0
SG_015669,2025-03-04,0
SG_015670,2025-10-09,0
SG_015672,2025-03-16,0
SG_015673,2026-09-24,0
SG_015674,2025-09-01,0
SG_015676,2026-06-05,0
SG_015677,2026-06-29,0
SG_015679,2026-06-16,0
SG_015683,2026-06-19,0
SG_015685,2025-09-10,0
SG_015686,2025-04-29,0
SG_015687,2025-08-09,0
SG_015688,2026-02-13,0
SG_015689,2025-07-22,0
SG_015690,2025-07-27,1
SG_015691,2026-04-10,0
SG_015692,2026-02-21,0
SG_015694,2026-05-05,0
SG_015695,2025-12-27,0
SG_015696,2025-10-22,0
SG_015697,2025-10-28,0
SG_015698,2025-08-09,0
SG_015699,2025-06-22,0
SG_015700,2025-03-28,1
SG_015701,2025-05-23,0
SG_015702,2025-10-21,0
SG_015703,2025-11-03,0
SG_015704,2026-03-02,0
SG_015705,2026-09-15,0
SG_015706,2026-09-15,0
SG_015707,2026-02-20,0
SG_015709,2025-10-09,0
SG_015710,2025-09-26,0
SG_015711,2025-07-21,0
SG_015712,2025-04-01,1
SG_015713,2026-05-19,0
SG_015714,2026-11-28,1
SG_015717,2026-03-09,0
SG_015719,2025-09-19,0
SG_015720,2025-03-07,0
SG_015722,2026-06-29,0
SG_015723,2025-07-25,0
SG_015725,2025-08-03,1
SG_015727,2026-10-12,0
SG_015728,2026-05-05,0
SG_015731,2026-03-26,1
SG_015732,2026-12-19,0
SG_015733,2025-04-13,1
SG_015734,2025-01-07,0
SG_015736,2026-07-28,0
SG_015737,2026-09-10,1
SG_015739,2026-09-26,0
SG_015740,2025-01-26,0
SG_015741,2026-12-08,0
SG_015742,2025-06-30,1
SG_015745,2025-07-12,0
SG_015747,2025-10-26,0
SG_015748,2025-09-29,0
SG_015749,2025-07-02,0
SG_015750,2026-10-12,0
SG_015751,2025-02-28,0
SG_015752,2026-08-27,0
SG_015753,2025-04-03,0
SG_015754,2025-11-03,0
SG_015755,2025-02-04,0
SG_015757,2025-07-26,0
SG_015758,2026-08-20,0
SG_015759,2025-11-15,0
SG_015760,2025-07-04,0
SG_015761,2025-08-29,1
SG_015764,2025-01-09,0
SG_015765,2025-07-14,0
SG_015767,2025-12-07,1
SG_015768,2026-10-21,1
SG_015771,2025-09-13,0
SG_015774,2025-10-11,0
SG_015775,2025-11-18,0
SG_015776,2025-07-24,0
SG_015777,2026-08-24,0
SG_015778,2026-06-13,1
SG_015779,2025-04-12,0
SG_015781,2026-02-04,0
SG_015782,2026-07-07,0
SG_015783,2025-12-22,0
SG_015784,2025-12-24,0
SG_015785,2026-02-27,0
SG_015786,2026-01-25,1
SG_015787,2026-01-23,1
SG_015788,2025-12-30,0
SG_015789,2025-05-12,0
SG_015791,2026-06-27,0
SG_015792,2025-11-13,0
SG_015793,2025-10-06,1
SG_015794,2026-10-06,0
SG_015795,2026-02-15,1
SG_015796,2025-11-23,0
SG_015798,2026-02-08,0
SG_015799,2025-11-03,0
SG_015800,2025-08-21,0
SG_015801,2026-04-22,0
SG_015802,2026-02-04,1
SG_015803,2025-03-27,0
SG_015804,2026-01-08,0
SG_015805,2026-11-11,0
SG_015807,2026-02-02,1
SG_015808,2026-11-17,0
SG_015809,2026-09-18,0
SG_015811,2025-06-18,0
SG_015812,2025-10-08,0
SG_015813,2025-08-06,0
SG_015814,2025-08-13,1
SG_015816,2025-06-17,1
SG_015821,2026-05-26,0
SG_015822,2026-10-10,1
SG_015823,2025-10-21,0
SG_015824,2025-03-29,1
SG_015825,2025-03-29,0
SG_015826,2025-03-23,0
SG_015830,2025-12-05,0
SG_015831,2025-12-11,0
SG_015835,2025-09-15,0
SG_015836,2026-08-30,1
SG_015837,2025-10-15,0
SG_015839,2025-02-12,1
SG_015841,2026-02-17,0
SG_015843,2025-12-20,1
SG_015844,2025-06-29,0
SG_015846,2025-06-13,0
SG_015847,2025-04-01,0
SG_015848,2025-07-06,0
SG_015850,2026-02-15,0
SG_015851,2025-11-27,0
SG_015852,2026-02-07,0
SG_015853,2025-09-02,0
SG_015854,2026-06-17,0
SG_015855,2025-11-01,1
SG_015856,2026-09-06,0
SG_015858,2025-10-22,0
SG_015861,2025-05-07,0
SG_015862,2025-10-04,0
SG_015863,2025-06-24,0
SG_015864,2026-01-02,0
SG_015865,2025-06-10,0
SG_015866,2026-01-28,1
SG_015868,2026-02-10,0
SG_015869,2026-03-29,0
SG_015870,2026-07-20,0
SG_015871,2026-09-21,0
SG_015872,2026-01-16,0
SG_015874,2025-10-18,0
SG_015875,2025-08-23,0
SG_015876,2026-03-19,0
SG_015877,2025-09-22,0
SG_015882,2026-09-12,0
SG_015883,2025-10-24,0
SG_015886,2025-08-11,1
SG_015887,2026-07-18,0
SG_015888,2026-03-10,0
SG_015889,2025-07-16,1
SG_015890,2025-11-05,0
SG_015892,2025-02-12,0
SG_015894,2025-05-02,1
SG_015895,2026-06-22,0
SG_015896,2025-10-28,0
SG_015897,2025-08-13,0
SG_015899,2025-02-03,0
SG_015902,2025-11-04,0
SG_015903,2026-03-23,1
SG_015904,2025-09-23,0
SG_015905,2025-07-22,0
SG_015906,2025-08-23,1
SG_015909,2025-03-23,0
SG_015911,2026-07-05,0
SG_015912,2025-01-07,0
SG_015913,2025-11-19,0
SG_015915,2026-11-21,0
SG_015916,2026-02-13,1
SG_015918,2026-06-13,0
SG_015919,2025-06-10,1
SG_015920,2025-12-18,0
SG_015923,2025-05-05,0
SG_015924,2025-09-22,0
SG_015925,2025-06-06,0
SG_015926,2025-07-19,0
SG_015927,2025-12-03,0
SG_015929,2026-08-14,0
SG_015930,2026-10-14,0
SG_015931,2025-07-09,1
SG_015932,2025-10-26,0
SG_015933,2025-11-23,1
SG_015934,2025-09-29,0
SG_015935,2026-06-28,0
SG_015936,2025-11-18,0
SG_015937,2026-04-08,0
SG_015938,2025-02-12,1
SG_015941,2026-06-09,1
SG_015944,2025-08-05,0
SG_015945,2025-01-28,1
SG_015946,2025-03-28,1
SG_015948,2026-03-01,0
SG_015949,2026-03-13,0
SG_015952,2026-09-26,0
SG_015953,2026-07-03,0
SG_015954,2025-08-05,1
SG_015956,2026-01-17,0
